place,name,address,latitude,longitude,ranking
ChIJ_fRRbKgBdkgR_3E13RvjKws,The Elm Tree,"116 Croydon Rd, Elmers End, Beckenham BR3 4DF, United Kingdom",51.3987271,-0.0450874,4.3
ChIJ_fiOpi8OdkgR4eoyi-3A980,The Askew Public House,"269 Uxbridge Rd, London W12 9DS, United Kingdom",51.5066235,-0.2448834999999999,4.3
ChIJ_wYbnLQhdkgRm-BC2hP4g24,The Freemasons,"2 Flamstead End Rd, Cheshunt, Waltham Cross EN8 0HH, United Kingdom",51.7096265,-0.0487924,3.9
ChIJ_xlJsrMcdkgRvo7jys8KrBI,Williams Ale & Cider House,"22-24 Artillery Ln, London E1 7LS, United Kingdom",51.5183975,-0.0784668,4.5
ChIJa0Cae4mn2EcRA0nHHzf-bEw,King Edward VII,"47 Broadway, London E15 4BQ, United Kingdom",51.5410668,0.0030283,4.2
ChIJa0s549MRdkgRMsAVuk1fsmk,The Juniper Brasserie & Bar,"125 Kilburn High Rd, North Maida Vale, London NW6 6JH, United Kingdom",51.5393665,-0.1952611,4.6
ChIJa1-2_dAcdkgRWPHFhTJU4yw,Carpenters Arms,"135 Cambridge Heath Rd, London E1 5RN, United Kingdom",51.5230013,-0.0552468999999999,4.2
ChIJa1q4KWEcdkgRQPh9vOjEN5g,The Coach & Horses,"178 Stoke Newington High St, London N16 7JL, United Kingdom",51.5617247,-0.0735034,4.2
ChIJa24TbaYcdkgRWyC3I8id4Zo,Old Fountain,"3 Baldwin St, London EC1V 9NU, United Kingdom",51.5269676,-0.0890077,4.5
ChIJa2c6YVcDdkgRYAgQ0sCusN0,The Old Kings Head,"King's Head Yard, London SE1 1NA, United Kingdom",51.504647,-0.0895184,4.3
ChIJa3YTiVEDdkgRcte3J5buCFI,The Walrus And The Carpenter,"45 Monument St, London EC3R 8BU, United Kingdom",51.5095776,-0.0841608,4.3
ChIJa6iFpEGv2EcRZ4NiV2M1JCg,The Birchwood,"Grovebury Rd, London SE2 9BB, United Kingdom",51.4977861,0.1150098,4.5
ChIJa7OT-U0cdkgR7Uz6gs5Q7Dw,The Anchor & Hope,"15 High Hill Ferry, London E5 9HE, United Kingdom",51.5681642,-0.052855,4.4
ChIJa8HcO5kBdkgR1mkMINCXb0M,Mozart London Bar & Cafe,"69A Anerley Rd, London SE19 2AS, United Kingdom",51.4158342,-0.0719448999999999,4.9
ChIJaQjWYaobdkgRJ_92KNd7iWw,Boston Arms,"178 Junction Rd, London N19 5QQ, United Kingdom",51.5570848,-0.138468,4.0
ChIJaQm14L4BdkgR-yA0texMp38,Coach & Horses,"Burnhill Rd, Beckenham BR3 3LA, United Kingdom",51.406182,-0.028035,4.2
ChIJaS1R-NsNdkgRxJr6qJldDcA,"One Over the Ait, Kew Bridge","8 Kew Bridge Rd, Brentford TW8 0FJ, United Kingdom",51.4879224,-0.2883898,4.2
ChIJaSDVkIcadkgRFLZipgKrjmE,"The Horseshoe, Hampstead","28 Heath St, London NW3 6TE, United Kingdom",51.5559286,-0.1785438,4.3
ChIJaSWnkIkbdkgRsF2q8UxGhGY,The Finsbury,"336 Green Lanes, Finsbury Park, London N4 1BY, United Kingdom",51.571963,-0.0962639,4.4
ChIJaSspkZYNdkgRlglrFEcuPL8,"The Plough Inn, Ealing","297 Northfield Ave, London W5 4XB, United Kingdom",51.4971717,-0.3125417,4.3
ChIJaTQSkj-n2EcRpFjL0pydTGQ,The Cuckfield,"31 High St., Greater, London E11 2AA, United Kingdom",51.5792678,0.0249369,4.1
ChIJaVa7aTwQdkgRx967-wYCOZQ,Paradise by way of Kensal Green,"19 Kilburn Ln, London W10 4AE, United Kingdom",51.528835,-0.2161761,4.2
ChIJaWZe2TUDdkgRFqXbz4afxvA,Sir Sydney Smith,"22 Dock St, Tower Hill, London E1 8JP, United Kingdom",51.509951,-0.068344,4.6
ChIJaXKhrswadkgRGsF7xZSryx0,The Grazing Goat Pub & Boutique Hotel Marylebone,"6 New Quebec St, London W1H 7RQ, United Kingdom",51.5152973,-0.1580747,4.3
ChIJaXXC_VIDdkgRo16i2V8aKMA,The Crosse Keys,"9 Gracechurch St, London EC3V 0DR, United Kingdom",51.5126822,-0.0847648,4.2
ChIJaYU-aDoRdkgRHeb4_8CvS9k,Erins Hope,"189 Edgware Rd, London NW9 6LP, United Kingdom",51.5871048,-0.2514365,4.0
ChIJaZtzme4bdkgRckoAPBUv06c,Junction Angel,"Noble House, 3-5 Islington High St, London N1 9LQ, United Kingdom",51.5321683,-0.1065326,4.6
ChIJa_rqWjYHdkgRc1o4U45kNmM,Royal Standard,"1 Sheldon St, Croydon CR0 1SS, United Kingdom",51.3699597,-0.1016207,4.4
ChIJa_xrbTMCdkgRf5YWAwhiGjE,The General Napier,"73 Bovill Rd, London SE23 1EX, United Kingdom",51.44548899999999,-0.04465,4.7
ChIJacE-WsojdkgR8tUlPxemMA4,Coach & Horses,"Coach & Horses, 61 Newgate St Village, Newgate Street, Hertford SG13 8RA, United Kingdom",51.72867790000001,-0.1160328,4.4
ChIJacfuK0Sn2EcRwzox16EKl9Y,Bull at Wanstead,"129 High St., London E11 2RL, United Kingdom",51.5765293,0.0279974,4.3
ChIJafnyK4qn2EcRrmixwStrlI4,Ye Olde Black Bull,"13 Broadway, London E15 4BQ, United Kingdom",51.5401797,0.0008876,4.3
ChIJafqR0YkPdkgRykIFwAIsRjc,The Duck & Ball,"Riverside Dr, Chiswick, London W4 2SP, United Kingdom",51.4790978,-0.2584064,4.5
ChIJaxiR_bIcdkgRAzAn0Ao9pX4,The Magpie,"12 New St, Greater, London EC2M 4TP, United Kingdom",51.5171232,-0.079058,4.2
ChIJayUXuQwOdkgRBLeOKJSrO1s,The Union Chiswick,"Building 5, 566 Chiswick Park, Chiswick High Rd., London W4 5YA, United Kingdom",51.4956346,-0.2753138,4.3
ChIJaz_sudI-dkgRbH5bATQpIQQ,The King William IV,"185 Sandridge Rd, St Albans AL1 4AH, United Kingdom",51.7663087,-0.3227714,4.0
ChIJazv69tIadkgRIshflhWehZY,The Coach Makers Arms,"88 Marylebone Ln, London W1U 2PZ, United Kingdom",51.51718049999999,-0.1506242,4.3
ChIJb48nnvwMdkgR_Tm8f-3MrTY,The Royal Oak Pub & Dining House,"128 Worton Rd, Isleworth TW7 6EP, United Kingdom",51.4670123,-0.3407953,4.5
ChIJb4Doho4OdkgRAoC--Tp9QU0,Hare & Hounds,"214-216 Upper Richmond Rd W, London SW14 8AH, United Kingdom",51.4649788,-0.2647908,4.4
ChIJb6oK-pIZdkgRsmzjJhGXoD0,The Woodhouse,"230 Woodhouse Rd, London N12 0RS, United Kingdom",51.6115364,-0.1625042,4.5
ChIJb6pZ1kQBdkgRkRczytD7bvc,Westow House Pub & Hotel,"79 Westow Hill, Norwood, London SE19 1TY, United Kingdom",51.420039,-0.0788312999999999,4.1
ChIJb6rLVacfdkgRxrhuA_X-45A,The Sporting Green,"129 Hertford Rd, Enfield EN3 5JF, United Kingdom",51.6567303,-0.0471369,4.3
ChIJb7YGXZgPdkgRR6kOqRpUC0c,The Captain Cook,"203-205 Dawes Rd, London SW6 7QY, United Kingdom",51.4811687,-0.2097373,4.5
ChIJbR3ctb-e2EcRO2XE4EgPqqY,The Herald,"Broadley Rd, Harlow CM19 5RD, United Kingdom",51.748718,0.0728699999999999,4.3
ChIJbSShbwoodkgRL55OaZ6VdxQ,Lion and Key Pub,"475 High Rd. Leyton, London E10 5EL, United Kingdom",51.5643056,-0.0115605,4.6
ChIJbSszxj6n2EcR5AHI1MIFWIg,The Duke Wanstead,"79 Nightingale Ln, London E11 2EY, United Kingdom",51.5826679,0.0278036,4.4
ChIJbV9r3Gqq2EcRUJTvYBroj38,The White Horse,"64 Palace Rd, Bromley BR1 3JX, United Kingdom",51.4097933,0.0209875,4.5
ChIJbXIEpbwEdkgR8qZPbMBm5sA,Flowers of the Forest,"14 Westminster Bridge Rd, London SE1 7QX, United Kingdom",51.4987097,-0.1064558,4.2
ChIJbXe5VdAQdkgRD43B4vep0kE,The Greyhound Pub,"Church End, London NW4 4JT, United Kingdom",51.59131,-0.2278877,4.3
ChIJbZskbpULdkgRdthkoM_8ETw,The Gazebo Pub and Riverside Dining,"3-5 Thames St, Kingston upon Thames KT1 1QN, United Kingdom",51.409949,-0.308251,3.9
ChIJb_ejMjcYdkgROVBkN-kOJ3k,Lord Kitchener,"49 E Barnet Rd, New Barnet, London, Barnet EN4 8RN, United Kingdom",51.6497672,-0.1710822,4.3
ChIJbbAh9OEadkgRE2YTw3Vg0Lk,The Devonshire Arms,"33 Kentish Town Rd, London NW1 8NL, United Kingdom",51.5409944,-0.142253,4.6
ChIJbbm7DpIcdkgR0hsXtdpi2G4,Crown & Castle,"600 Kingsland Rd, London E8 4AH, United Kingdom",51.5461463,-0.0753504,4.4
ChIJbd1BpmYbdkgRujL9_rLOcmU,Tarmon Free House London,"243 Caledonian Rd, London N1 1ED, United Kingdom",51.53883769999999,-0.1164612,4.2
ChIJbdkZ_X8ddkgRxtWyqp7JP6c,The Birkbeck Tavern,"45 Langthorne Rd, London E11 4HL, United Kingdom",51.5565432,-0.000162,4.3
ChIJbdx-1tip2EcRtzq94Y26wis,The Plum Tree - Beer Shop,"154 Plumstead Common Rd, London SE18 2UL, United Kingdom",51.4808218,0.0786563,4.9
ChIJbe6294EDdkgRD_RBKc10Ok4,Grove House Tavern,"26 Camberwell Grove, London SE5 8RE, United Kingdom",51.4721696,-0.0880881999999999,4.2
ChIJbeOfi74EdkgRNd2HLIbnVDQ,The Steam Engine,"41- 42 Cosser St, London SE1 7BU, United Kingdom",51.4968981,-0.1126408,4.2
ChIJbf3OPKgZdkgR7VgPlIYeaOo,The Osidge Arms,"Hampden Square, Osidge Ln, London N14 5JP, United Kingdom",51.6318679,-0.143275,4.0
ChIJbfKoKnAQdkgR8Q2mZENjM60,The Black Lion Pub & Boutique Guesthouse,"274 Kilburn High Rd, London NW6 2BY, United Kingdom",51.54370580000001,-0.1999396,4.3
ChIJbfae_o4PdkgRLQxOr6GvY2k,The Atlas,"16 Seagrave Rd, London SW6 1RX, United Kingdom",51.4861685,-0.1963034,4.4
ChIJbffe3d4-dkgR17UdnHszjLk,The Horn,"Victoria St, St Albans AL1 3TE, United Kingdom",51.7503464,-0.329086,4.4
ChIJbwLOxbIadkgRA59DoKsxwp0,The Dickens Tavern,"25 London St, Tyburnia, London W2 1HH, United Kingdom",51.5157771,-0.1745286,4.0
ChIJbyVGdHQZdkgRhu_neMOEnqg,Molly's Bar,"380 Bowes Rd, Arnos Grove, London N11 1AH, United Kingdom",51.6163999,-0.13583,4.2
ChIJby_YZeoHdkgR0CObkyu_mIQ,The Hope,"48 West St, Carshalton SM5 2PR, United Kingdom",51.3670216,-0.167169,4.7
ChIJbzJcHJ4bdkgR1mX_2_V-pjM,Tollington Arms,"115 Hornsey Rd, London N7 6DN, United Kingdom",51.5575759,-0.1127993,4.5
ChIJc-lI80AXdkgRof3y0eLzMyA,Ye Olde Monken Holt,"193 High St, Hadley, Barnet EN5 5SU, United Kingdom",51.6581108,-0.2012143,4.6
ChIJc0VetnwcdkgRIcfMOQuZCzE,Ryan's N16,"181 Stoke Newington Church St, London N16 0UL, United Kingdom",51.5610951,-0.082846,4.3
ChIJc0VmJzEbdkgRJzf5yqLY5d4,Friend at Hand,"2-4 Herbrand St, London WC1N 1HX, United Kingdom",51.5228918,-0.1246335,4.3
ChIJc1290q8EdkgRzmquDwQgy48,Fuller's Ale & Pie House,"60-63 W Smithfield, London EC1A 9DY, United Kingdom",51.51879479999999,-0.1005253,4.1
ChIJc13R0BKm2EcRAZbR0P7pjQc,The Victoria,"Axe St, Barking IG11 7LZ, United Kingdom",51.5353283,0.0796328999999999,4.2
ChIJc2IU8vsPdkgRRf8MoekTvwI,Old Swan,"206 Kensington Church St, London W8 4DP, United Kingdom",51.5090467,-0.1950111,4.2
ChIJc3HLdv8KdkgR9MrTUpLAJZk,The Angel Inn,"Angel Inn, Angel Rd, Thames Ditton KT7 0AU, United Kingdom",51.3867333,-0.3294783,4.5
ChIJc3lKlQEbdkgRDYkQxwDv2Yg,The Pineapple,"51 Leverton St, London NW5 2NX, United Kingdom",51.5529826,-0.1396292,4.6
ChIJc4g5d6lsdkgR0mgTgcVvK2g,Oddfellows Arms,"2 Waxwell Ln, Pinner HA5 3EN, United Kingdom",51.5956628,-0.3846933,4.4
ChIJc4nCoQELdkgRs9isWURQvPY,George & Dragon,"High St, Thames Ditton KT7 0RY, United Kingdom",51.3895525,-0.3329458,4.3
ChIJc6gsJakJdkgR7_1N1YqvqCc,The Old Frizzle,"74-78 The Broadway, London SW19 1RQ, United Kingdom",51.4197553,-0.2021644,4.0
ChIJc7ZI-YgNdkgRvqXWvQRRPHc,The Castlebar - Ealing,"84 Uxbridge Rd, London W13 8RA, United Kingdom",51.5117026,-0.3154027,4.3
ChIJc7_12XMQdkgR9m1veblmj2A,The Coopers Arms,"164 Kilburn High Rd, London NW6 4JD, United Kingdom",51.5406847,-0.1963029,4.5
ChIJc83hhu8adkgRb6ZtvbOUHHs,The Enterprise Bar & Hotel,"2 Haverstock Hill, Chalk Farm, London NW3 2BL, United Kingdom",51.5440228,-0.152673,4.2
ChIJc8mrWLqY2EcRkZk58q9-0DI,Duke of Wellington,"36 High St, Epping CM16 4AE, United Kingdom",51.6962279,0.1074801,4.1
ChIJcQMawI8XdkgRfl20ENQ8ikA,Ye Olde Mitre Barnet,"58 High St, Chipping Barnet, Barnet EN5 5SJ, United Kingdom",51.6531333,-0.1992018,4.6
ChIJcRfgYH0FdkgRSJKO--T2rqs,The Fox and Pheasant,"1 Billing Rd, London SW10 9UJ, United Kingdom",51.48188380000001,-0.1876313,4.7
ChIJcSFvdw4TdkgRidlbAc8GnA4,"The Castle, Harrow","30 West St, Harrow HA1 3EF, United Kingdom",51.5721181,-0.3399524,4.4
ChIJcSV9ItCu2EcRJOr4Ip8QEw8,The New Cross Turnpike - JD Wetherspoon,"55 Bellegrove Rd, Welling DA16 3PB, United Kingdom",51.4629366,0.1038935,4.1
ChIJcTD7JfOu2EcRknOackVxDiQ,The Royal Oak Pub,"66 Mount Rd, Bexleyheath DA6 8JS, United Kingdom",51.4524807,0.1279545,4.1
ChIJcTTgJ4UEdkgR6GMS0YdLMcY,Canterbury Arms,"2-4 Maddock Way, London SE17 3NH, United Kingdom",51.4827503,-0.1027004,4.2
ChIJcTp5HdYEdkgR3mquHf_gCg8,Goat Tavern Mayfair,"3 Stafford St, London W1S 4RP, United Kingdom",51.5088214,-0.1412181,4.3
ChIJcUGY1k8bdkgReYAJtEOOItU,Three Kings Clerkenwell,"7 Clerkenwell Close, London EC1R 0DY, United Kingdom",51.5233133,-0.1058068,4.4
ChIJcUQHqhQJdkgRDyI-ndHTIoI,Glasshouse,"14 Coombe Rd, New Malden KT3 4QE, United Kingdom",51.404314,-0.2571953,4.1
ChIJcUSNUdkEdkgRKdEcw6AVPLc,Adam & Eve,"81 Petty France, London SW1H 9EX, United Kingdom",51.499501,-0.1356912,4.2
ChIJcUlr8-eo2EcRNUbCTWVCFk4,The Fox & Hounds,"57 Plumstead Common Rd, London SE18 3AS, United Kingdom",51.48226409999999,0.069886,4.3
ChIJcVCnY2QFdkgRrpfE4yOZP0w,Kings Arms Chelsea,"190 Fulham Rd., London SW10 9PN, United Kingdom",51.4861248,-0.1808816,4.2
ChIJcX9uHX4RdkgRuesOLd28CUY,Blue Check - Wembley,"12-13 Empire Way, Wembley Park, Wembley HA9 0RQ, United Kingdom",51.5612645,-0.2827222,4.4
ChIJcXx0Uoms2EcRcyZAUURZbU4,Lyceum Tavern,"354 Strand, London WC2R 0HS, United Kingdom",51.51133249999999,-0.1196138,4.2
ChIJcYgOur-j2EcR3yexKF3zLIY,The Two Brewers,"57 Lambourne Rd, Chigwell IG7 6ET, United Kingdom",51.6219633,0.120053,4.3
ChIJcZWNhCIcdkgRCG1PrhjEqR0,The Blue Bar,"675 High Rd, London N17 8AD, United Kingdom",51.6003462,-0.0680614,4.2
ChIJc_LKAsGg2EcRGcU9KC6JqzI,The Horse & Well,"Horse & Wells, 566-568 High Rd, Woodford, Woodford Green IG8 0PS, United Kingdom",51.6169866,0.0265308,4.3
ChIJc_g0NK0FdkgRCZ-vyr8ehh4,The Sun,"47 Old Town, London SW4 0JL, United Kingdom",51.4639811,-0.1410086,4.3
ChIJcaZSoRUDdkgRbs_HUIybP74,The Queen Victoria,"148 Southwark Park Rd., London SE16 3RP, United Kingdom",51.4923146,-0.0670786999999999,4.0
ChIJcapBesUZdkgRCfvGoPyoodI,The Griffin,"1262 High Rd, London N20 9HH, United Kingdom",51.6301742,-0.1745269,4.2
ChIJcbhaH-AEdkgRW7WT3zJq2cM,The Prince of Wales,"91 Wilton Rd, Pimlico, London SW1V 1DW, United Kingdom",51.4926372,-0.1405515,4.3
ChIJccgyHYwJdkgRPk7oZQz3ek0,Rose & Crown,"55 High St, London SW19 5BA, United Kingdom",51.4257698,-0.2203225,4.5
ChIJcd6KMEkIdkgRQeEq34Xt5C4,The Nonsuch Inn - JD Wetherspoon,"552-556 London Rd, Sutton SM3 9AA, United Kingdom",51.3724758,-0.226064,4.0
ChIJceQc7pMCdkgRWGVlNsoF3O0,The Ship,"290 Westferry Rd, London E14 3AG, United Kingdom",51.4878224,-0.0177706,4.5
ChIJcfEelHIbdkgRuttoi2G0KDM,Islington Sports Bar & Grill,"274 Holloway Rd, London N7 6NE, United Kingdom",51.5540443,-0.113682,4.2
ChIJcfyP2beu2EcRNJeHv8JqfoA,The Broken Drum,"308 Westwood Ln, Sidcup DA15 9PT, United Kingdom",51.4516725,0.1032697,4.6
ChIJcwOBi4gBdkgRJhgrGpOTUcM,"Railway Tavern, Lower Sydenham","401 Southend Ln, London SE26 5BH, United Kingdom",51.4279971,-0.0332054,4.5
ChIJcwtXTcJqdkgRWlCSQLb43CI,The Market Tavern,"28 Market St, Watford WD18 0PY, United Kingdom",51.6546198,-0.3988667,4.4
ChIJcxYevmEEdkgRHqb7wK10g1k,Crown & Anchor,"246 Brixton Rd, London SW9 6FA, United Kingdom",51.4713532,-0.112824,4.4
ChIJcxmoErYPdkgRs6z0y4b3Uzg,Hammersmith Ram,"81 King St, London W6 9HW, United Kingdom",51.49247399999999,-0.2283324,4.2
ChIJcyBFgFUFdkgRqaku6ouE6MU,Bayswater Arms,"Queensway, London W2 4QH, United Kingdom",51.5126654,-0.1878246,4.1
ChIJcye5Sl0PdkgRt9aOHcDJh_E,Park Tavern,"212 Merton Rd, London SW18 5SW, United Kingdom",51.45055559999999,-0.1994444,4.1
ChIJd-rG30kddkgRkUDIyBCSy3M,Three Colts Tavern,"199 Cambridge Heath Rd, London E2 0EL, United Kingdom",51.5247041,-0.0550841,4.5
ChIJd0Qdq6IPdkgRqxkNSXsLQ9g,Prince of Wales Townhouse,"73 Dalling Rd, London W6 0JD, United Kingdom",51.4949732,-0.2347837,4.6
ChIJd0kaVfk9dkgRAFS1hrCOh_Q,The White Horse,"37 London Rd, Shenley, Radlett WD7 9ER, United Kingdom",51.6880806,-0.2779952,4.4
ChIJd0xuClQbdkgRuQ-YmcciBpo,Rising Sun,"38 Cloth Fair, Barbican, London EC1A 7JQ, United Kingdom",51.51907199999999,-0.0998001999999999,4.3
ChIJd1BZ4sUcdkgRlpQYDn4VkjA,The Marquis of Cornwallis,"304 Bethnal Grn Rd, Bethnal Green, London E2 0AG, United Kingdom",51.5263258,-0.0643528,4.4
ChIJd1wNDl4bdkgRlwwnBMzQvc0,The Duke of Cambridge,"30 St Peter's St, London N1 8JT, United Kingdom",51.5345849,-0.0986845,4.2
ChIJd1ypDBir2EcRaKPi_qfq_Zw,The Black Horse,"318 Crofton Rd, Locksbottom, Orpington BR6 8NW, United Kingdom",51.3682392,0.0568217,4.2
ChIJd2xIVO0NdkgRVIJOUl35Ma0,"The Rose & Crown, Ealing","Church Pl, St Mary's Rd, London W5 4HN, United Kingdom",51.5040792,-0.3059060000000001,4.5
ChIJd3bINO4DdkgRel4mzyIeolg,The Oystercatcher,"Kings Lodge, Victoria Parade, Greenwich SE10 9FR, United Kingdom",51.48302049999999,-0.0149228,4.1
ChIJd3ly4TobdkgR6WMYc91z15Q,Mabel's Tavern,"9 Mabledon Pl, London WC1H 9AZ, United Kingdom",51.5278305,-0.1275718,4.3
ChIJd52j0AgcdkgRIYFVPqDf8vQ,KK McCools,"265 W Green Rd, London N15 3BH, United Kingdom",51.5863319,-0.0889361999999999,4.4
ChIJd6QrIqAPdkgRZS_xvFsJp5k,The Crown,"210 Chiswick High Rd., Chiswick, London W4 1PD, United Kingdom",51.4927882,-0.2569042,4.2
ChIJd7_CwuMadkgR1iI2gEAlQHs,The Hawley Arms,"2 Castlehaven Rd, London NW1 8QU, United Kingdom",51.5419868,-0.1452378,4.5
ChIJd833JNQNdkgRx3liUyl3Gxw,"The Tap on the Line, Kew","Kew Gardens Station, Station Approach, Richmond TW9 3PZ, United Kingdom",51.4773049,-0.2851667,4.3
ChIJd9Eib8gPdkgRqgDYTkSrst0,Duke of Hammersmith,"238 Shepherds Bush Rd, London W6 7NL, United Kingdom",51.4942412,-0.2240558,4.4
ChIJd9Iqmng-dkgRtKiSU3FrbcY,Innkeeper's Collection St Albans,"The Colney Fox, 1 Barnet Road, London Colney Street, 1 Barnet Rd, London Colney, St Albans AL2 1BL, United Kingdom",51.7190648,-0.2864647,4.4
ChIJd9Ry3tUadkgROpKN1-SLP7Y,Horse & Groom,"128 Great Portland St, London W1W 6PS, United Kingdom",51.51984909999999,-0.1424785,4.3
ChIJd9yAAy0OdkgRjxZttE6wJPs,Queen Adelaide,"412 Uxbridge Rd, London W12 0NR, United Kingdom",51.5065772,-0.2373739,4.2
ChIJdQdvXWwCdkgRDjxsNRoCZAE,The Jolly Farmer,"354 Lewisham High St, London SE13 6LE, United Kingdom",51.45523900000001,-0.0159674,4.2
ChIJdRGCkSsbdkgRN1TGNX5IX84,"The Duke of York, Fitzrovia","47 Rathbone St, London W1T 1NW, United Kingdom",51.5187105,-0.1359204,4.2
ChIJdRe5bkkOdkgRsB2mDRn24x0,Black Lion,"2 S Black Lion Ln, London W6 9TJ, United Kingdom",51.490253,-0.2417476,4.4
ChIJdTwU9D-q2EcR7JISr0fNoeY,The Freelands Tavern,"31 Freelands Rd, Bromley BR1 3HZ, United Kingdom",51.410207,0.0245202,4.5
ChIJdUa2haEEdkgRtc7Lpf1EcRA,The Rockingham Arms,"Metro Central Heights, 119 Newington Causeway, Elephant and Castle, London SE1 6BN, United Kingdom",51.4959272,-0.0996465,3.7
ChIJdWsQAlwMdkgRPN-KAFEWfu4,"The Turk's Head, Twickenham","28 Winchester Rd, St Margarets, Twickenham TW1 1LF, United Kingdom",51.4564716,-0.3230262,4.5
ChIJdWxaxcCg2EcR_RyIy0j6XYg,The Travellers Friend,"496-498 High Rd, Woodford, Woodford Green IG8 0PN, United Kingdom",51.6150442,0.0255016,4.4
ChIJdXr4_ikbdkgRVbZD6xGynQk,The Ship,"134 New Cavendish St, London W1W 6YB, United Kingdom",51.5203772,-0.1408377,4.3
ChIJdZPrGzcOdkgRO43g1BmZldQ,The Duchess W6,"320 Goldhawk Rd, London W6 0XF, United Kingdom",51.4985777,-0.2438855,4.4
ChIJd_FJ3wEddkgR6YL3yqy0OJA,The Elderfield,"57 Elderfield Rd, Lower Clapton, London E5 0LF, United Kingdom",51.5534679,-0.0469780999999999,4.4
ChIJda4UjskadkgRXOyxGIgaEA8,Thornbury Castle,"29A Enford St, London W1H 1DN, United Kingdom",51.5207567,-0.1625868,4.3
ChIJdaS7lT4ddkgRKN_-0RK9t2M,The Green Goose,"112 Anglo Rd, Old Ford, London E3 5HD, United Kingdom",51.5321288,-0.0281057,4.4
ChIJdaT5Wks9dkgRZfnehB7Xlx8,The Admiral Byng - JD Wetherspoon,"186-192 Darkes Ln, Potters Bar EN6 1AF, United Kingdom",51.6995972,-0.1902614,4.1
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248527,-0.0835008,4.1
ChIJdbWadFsDdkgRH-Ux62OIq-E,The Leather Exchange,"15 Leathermarket St, London SE1 3HN, United Kingdom",51.5004827,-0.0848478,4.1
ChIJdcbOEkgbdkgRNkpwwyVMQoQ,The Calthorpe Arms,"252 Grays Inn Rd, London WC1X 8JR, United Kingdom",51.524806,-0.1162085,4.3
ChIJddCRj-obdkgRxvYd2ql5z0Q,The Black Horse - Pub & Cocktail Bar,"6 Rathbone Pl, London W1T 1HL, United Kingdom",51.5166747,-0.1331198,4.6
ChIJddKKqi8bdkgRpaUK8OAa71w,The Lucky Saint,"58 Devonshire St, London W1W 5EA, United Kingdom",51.522243,-0.1442153,4.6
ChIJddVcBAcSdkgRtJP-M6HYM4A,Greystoke,"17 Hanger Ln, London W5 3HH, United Kingdom",51.5169633,-0.2898764,4.4
ChIJde4XzJgDdkgR3GLJLRGoy8g,The Victoria Inn,"77 Choumert Rd, London SE15 4AR, United Kingdom",51.46734379999999,-0.072238,4.3
ChIJdeHUpy0OdkgRVtdUbkHd-0Q,Coningham Arms,"191 Uxbridge Rd, London W12 9RA, United Kingdom",51.5063165,-0.2382383,4.2
ChIJdeuwv2ccdkgRc1RoMYq9law,The Wheatsheaf,"6 Windus Rd, London N16 6UP, United Kingdom",51.56614709999999,-0.072153,4.5
ChIJdfpjmeEadkgRZT_xyGVkbA8,Bucks Head,"202 Camden High St, London NW1 8QR, United Kingdom",51.5402506,-0.1434796,4.5
ChIJdx0XW6APdkgRPz5eylXNTS0,Bishops,"399 Fulham Palace Rd, London SW6 6TA, United Kingdom",51.47414149999999,-0.2131482,4.2
ChIJdyHP3ltvdkgRQF9shcv16-s,The Fox & Grapes Wimbledon,"9 Camp Rd, London SW19 4UN, United Kingdom",51.42642009999999,-0.2300304,4.2
ChIJdzG5d_wUdkgRFxC13Ibe3Dg,The Three Crowns,"1 High Rd, Bushey WD23 1EA, United Kingdom",51.636902,-0.3468817,4.4
ChIJdzJhPHgbdkgRIN-GeZsneZk,Lore of the Land,"4 Conway St, London W1T 6BB, United Kingdom",51.52211130000001,-0.1396342,4.6
ChIJdz_TP3kLdkgRzu92dLuMB78,The Railway Teddington,"3 Victoria Rd, Teddington TW11 0BB, United Kingdom",51.42403239999999,-0.3326831,4.5
ChIJe-KpQnQOdkgRT6pmVUNzEfo,"The Pilot, Chiswick","56 Wellesley Rd, Chiswick, London W4 4BZ, United Kingdom",51.4903072,-0.2776844,4.3
ChIJe-r8-YcadkgRAWgW9eLBHR0,The Flask,"14 Flask Walk, London NW3 1HE, United Kingdom",51.5565897,-0.177342,4.4
ChIJe0d53vwEdkgREBIjpHxxLxc,Nine Elms Tavern,"2 Riverlight Quay, Nine Elms Ln, Nine Elms, London SW11 8AY, United Kingdom",51.482586,-0.1374082,4.2
ChIJe1g0sM8EdkgRVHZmKAHJd_g,Great British Pub Food,"2bx, 35 Whitehall, London SW1A 2BX, United Kingdom",51.5065002,-0.1270521,4.2
ChIJe38yFxGh2EcRdkMRg33cohE,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, United Kingdom",51.6336398,0.0094378999999999,4.4
ChIJe3FCj2cbdkgRMkDdL15-hFI,Fox on the Green,"1 Islington Grn, London N1 2XA, United Kingdom",51.5367288,-0.1031553,4.4
ChIJe3X0WzAYdkgRAi_NUF1bLgE,The Railway Tavern,"3 E Barnet Rd, New Barnet, Barnet EN4 8RR, United Kingdom",51.6500794,-0.174661,4.3
ChIJe3expOwUdkgRyYV_qDVtHnM,The Case is Altered,"Old Redding, Harrow HA3 6SE, United Kingdom",51.6205306,-0.3477164,4.2
