pub_identity,detail_name,address,category,detail_latitude,detail_longitude,extra,place,ranking,website,url,color,scenic,sport,garden,music,roast,brunch,late,quiz,pool,dart,entertain,history,favourite,cocktail,beer,wine,outdoor,restaurant,nofeature,private,dj,comedy,karaoke,timeout,hours,monday,tuesday,wednesday,thursday,friday,saturday,sunday,station_name
17036e0b-1e71-424a-85fd-1c0e0794fb1e,The Moretown Belle London,"5 Thomas More St, London E1W 1YY, United Kingdom",,51.5072631,-0.0674085,"Relaxed sports bar with a terrace offering burgers, pub classics & roasts, plus breakfast & drinks.",ChIJA1AguogDdkgR6AmirXpnscA,4.3,http://bellepubsandrestaurants.co.uk/,https://maps.google.com/?cid=13884992902756698600,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Tower Gateway
dac2ff70-0558-4970-9096-ec0f75ed0649,Pipe Major,"1 Yew Tree Ave, Dagenham RM10 7FN, United Kingdom",,51.5458702,0.1657691,Sliced-to-order meat meals in a family-friendly pub with a beer garden & adjacent play park.,ChIJA1rJSD2l2EcRgsGblBH4wfk,4.1,http://www.pipemajorpubdagenham.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MTIyOTQ0NTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://maps.google.com/?cid=17996938340340580738,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Dagenham East
385ff28d-8ca6-491d-8f6b-a18bdf2879a9,The Good Mixer,"30 Inverness St, London NW1 7HJ, United Kingdom",,51.5394589,-0.1446396,A live music calendar includes concerts & DJs at this casual pub with pool tables.,ChIJA4pUDuEadkgR9LEhrtbB-fA,4.3,http://www.thegoodmixer.co.uk/,https://maps.google.com/?cid=17364122966092263924,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Camden Town
5ca8a785-aecb-4453-9471-7c672ddb71ff,The Sporting Page,"6 Camera Pl, London SW10 0BH, United Kingdom",,51.4846087,-0.1793911,"Spacious pub with dark-wood decor showing TV sports, serving real ale and offering British pub food.",ChIJA5NU52QFdkgRft_qnERe2BI,4.4,http://thesportingpage.co.uk/,https://maps.google.com/?cid=1357938936435629950,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Imperial Wharf
e2221ff1-7760-4f1c-8b27-190b4d6a47f1,Builders Arms,"3 Albert Rd, London, Barnet EN4 9SH, United Kingdom",,51.6507599,-0.1730156,,ChIJA5ZLkTAYdkgRdEyN_HZmJM0,4.4,https://buildersarmsnewbarnet.co.uk/,https://maps.google.com/?cid=14782052538166103156,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,New Barnet
4834e293-230f-4f2a-b9cf-afaef40485ce,Ninth Life,"167 Rushey Grn, London SE6 4BD, United Kingdom",,51.4451755,-0.0195934,"Quirky, arty multi-room pub & community hub with food court, DJs & interactive, immersive theatre.",ChIJA5xSsOUDdkgRJXT2mlGDxus,4.3,http://ninthlife.pub/,https://maps.google.com/?cid=16989411030817207333,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Catford Bridge
d5a2c03d-d46a-4afb-a3e8-05a9fd62c5a6,Town Wharf,"Swan St, Old, Isleworth TW7 6RJ, United Kingdom",,51.4691074,-0.322215,,ChIJA7v1dVQMdkgROwpFlBRk2lQ,4.2,,https://maps.google.com/?cid=6114309483658545723,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,St Margarets
71067335-d8ff-4803-a690-3273438c4bb1,Freemasons Arms,"81, 82 Long Acre, London WC2E 9NG, United Kingdom",,51.5143996,-0.1224684,"Pub screening top football matches, with original oak fittings and Football Association memorabilia.",ChIJA90jTssEdkgRyVXVtYo3poY,4.3,http://www.freemasonsarmscoventgarden.co.uk/,https://maps.google.com/?cid=9702503516111984073,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Covent Garden
da271798-adc1-41e7-90d3-019fbaa5f645,The Laurels,"337-339 High Rd, Harrow HA3 5EQ, United Kingdom",,51.6038764,-0.3396793,,ChIJA9LxiYQUdkgRLDsMnekJlcI,4.4,,https://maps.google.com/?cid=14021123913854761772,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Harrow and Wealdstone
00102036-c61b-4084-a649-ca9d2d10383d,The Vine,"207a High St, Waltham Cross EN8 7AY, United Kingdom",,51.6897201,-0.0345476,"Rebuilt 1930s pub with garden, kids' play area and open fires, plus carvery and simple global menu.",ChIJAQ2W6iUgdkgRR4-FaZZdpfM,4.2,http://www.mcmullens.co.uk/vine,https://maps.google.com/?cid=17556541622970584903,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Theobalds Grove
57f4d24b-9b16-4812-95b5-5ea1e51fa02e,The Grove,"1 The Grove, Ealing Grn, London W5 5QX, United Kingdom",,51.5103423,-0.3052573,Lounge bar with a terrace and a gastropub menu served amid vintage furniture and exposed brick.,ChIJAQAAAAAbdkgR6tdqL4g3-Ko,4.3,https://www.thegrovew5.co.uk/,https://maps.google.com/?cid=12319657838722602986,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Ealing Broadway
2f6a43ec-ff32-4584-bd75-ef01e16c5f50,William The Fourth | Leyton,"816 High Rd, London E10 6AE, United Kingdom",,51.57478219999999,-0.011424,"Traditional pub with extensive food menu, beer garden & multiple big screens for sporting fixtures.",ChIJAQC8iI0ddkgRp_V20PaLD9I,4.3,http://williamthefourth.co.uk/,https://maps.google.com/?cid=15136470764791199143,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Leyton Midland Road
bf169c73-c10b-413b-b0ab-6065765d3aba,The Clachan,"34 Kingly St, Greater, Carnaby, London W1B 5QH, United Kingdom",,51.5135099,-0.1402986,"Victorian pub with wooden central bar and carved ceiling, for real ales and British food.",ChIJAR2raNUEdkgREXYLnjncJ0A,4.3,https://www.nicholsonspubs.co.uk/restaurants/london/theclachankinglystreetlondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=4622905682541901329,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Oxford Circus
47c5ef50-1a5b-4698-b4b1-6f35fabe566a,Buttercup Arms,"55-57 N Wharf Rd, London W2 1LA, United Kingdom",,51.5190047,-0.1777225,,ChIJAT6hzekbdkgRHI8k68WBIYw,4.9,,https://maps.google.com/?cid=10097494526594944796,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Paddington
5a7a11a0-49fb-484d-a04c-4275df16fbd2,Harts Boatyard Surbiton,"Portsmouth Rd, Surbiton KT6 4ES, United Kingdom",,51.3970577,-0.311647,"Smart, contemporary riverside spot with 2 balconies, serving Modern British/Mediterranean dishes.",ChIJATpFzLALdkgRGjeENfTEr_A,4.2,https://www.hartsboatyard.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=17343297243175991066,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Surbiton
c28421ae-9c1c-4793-a212-4dd53ad79eed,Green Man Pub,"Mulberry Grn, Old Harlow, Harlow CM17 0ET, United Kingdom",,51.78311679999999,0.1400116,"Quaint, half-timbered former coaching inn offering casual rooms with free Wi-Fi, plus pub dining.",ChIJAVSPpcyb2EcRzxiIZTfeSwc,4.1,https://www.chefandbrewer.com/pubs/essex/green-man?utm_source=g_places&utm_medium=locations&utm_campaign=CB_pubpage,https://maps.google.com/?cid=525758111026780367,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Epping
19815247-b620-45b4-8162-86f5549ecaad,No.8 Seven Sisters,"618 Seven Sisters Rd, London N15 6JH, United Kingdom",,51.5783924,-0.0819574,"Simple dorms in a down-to-earth hostel featuring a beer garden, a bar & free Wi-Fi.",ChIJAVmJqxIcdkgR6wIqK2GotHY,3.5,http://www.no8hostel.com/,https://maps.google.com/?cid=8553646727572882155,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Stamford Hill
0e84a1af-96ed-4dae-b6a3-801550d7284b,Coat & Badge,"8 Lacy Rd, London SW15 1NL, United Kingdom",,51.4644684,-0.2165039,"Large pub hidden behind laurel bushes with quirky, beach-lounge style decor and live TV sport.",ChIJAX_1Ww4PdkgR3L-cz0pUpDc,4.1,https://www.thecoatandbadge.co.uk/,https://maps.google.com/?cid=4009422248554053596,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Putney
31a96305-137e-4a48-a0bb-75cc45d2a75e,Spread Eagle,"141 Albert St, London NW1 7NB, United Kingdom",,51.5376184,-0.144839,Typical Victorian-style pub offering a range of beers and wines as well as a gastro menu.,ChIJAYRh7uAadkgRwXtsG_hjTg8,4.3,https://www.spreadeaglecamden.co.uk/,https://maps.google.com/?cid=1102928876015483841,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Camden Town
66c68da2-53ef-465a-a2ed-ddac92dda4bd,Great Exhibition,"193 Crystal Palace Rd, London SE22 9EP, United Kingdom",,51.4549117,-0.0717232999999999,"Casual pub named after the 1851 exhibition, with wood/mosaic interior and regular music sessions.",ChIJAZ4eopUDdkgRHJ-GH5jufNA,4.4,http://greatexhibition.pub/,https://maps.google.com/?cid=15023144794132487964,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,East Dulwich
ae710f20-05be-46dc-b97c-6b805b3af7b9,The Eagle,"2 Shepherdess Walk, London N1 7LB, United Kingdom",,51.52857479999999,-0.0916485,"Victorian pub namechecked in the rhyme Pop Goes the Weasel, with courtyard garden and weekly quiz.",ChIJAZoLBaccdkgRA1kpVFjN_OM,4.5,https://www.theeaglehoxton.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=16428231319993538819,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Old Street
15e1dbff-16ee-4b19-9f20-fca723d81473,Good Samaritan,"87 Turner St, London E1 2AE, United Kingdom",,51.517353,-0.0611391,Classic British pub fare & draft beer in a modest setup with sports on TV & outdoor tables.,ChIJA_5dBs0cdkgRt1uKYqCDro8,4.4,https://good-samaritans-pub.business.site/,https://maps.google.com/?cid=10353357318242589623,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Whitechapel
448c254e-3dee-47db-ac71-91dd356c6151,The Finery,"23 Great Castle St, London W1G 0JA, United Kingdom",,51.5159475,-0.1429478,"19th-century pub popular with fashion students, offering a classic menu and Sunday roasts.",ChIJA_CNO9UadkgRlpdaxeqAol0,4.1,https://www.greeneking.co.uk/pubs/greater-london/finery?utm_source=g_places&utm_medium=locations&utm_campaign=CH_pubpage,https://maps.google.com/?cid=6747096937576175510,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Oxford Circus
cc10af52-16b5-4273-9dd3-af5dcd61e7bd,Fuller's Pub & Rooms,"3 Windsor Rd, Kingston upon Thames KT2 5HA, United Kingdom",,51.4186008,-0.3013913,,ChIJAab_ou0LdkgRo0xMNLi8x-s,5.0,,https://maps.google.com/?cid=16989755618615905443,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Kingston
57a0854d-7a2f-43a7-b877-aaa8b32fea75,The Barrel Vault - JD Wetherspoon,"Unit 23, St Pancras International, London N1C 4QP, United Kingdom",,51.5325134,-0.1262881,"Spacious, modern Wetherspoon pub featuring hearty meals & an outdoor seating area.",ChIJAbIZIdsbdkgR9OzwjPwox-M,4.1,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-barrel-vault-st-pancras,https://maps.google.com/?cid=16413132432136531188,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,St Pancras
3693e6f4-1434-4d4f-bdae-a9ed519e2d5a,The White Horse,"4 Wembley Park Blvd, Wembley Park, Wembley HA9 0HP, United Kingdom",,51.55827,-0.2806439,,ChIJAbXmq7cRdkgRa9kw9tOyzzo,4.4,https://www.whitehorsewembley.co.uk/?y_source=1_MTgwOTIzOTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://maps.google.com/?cid=4237802397817166187,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Wembley Park
e721aaf4-c60b-49ad-b390-50998c53e205,The Poplar Kitten,"Tawneys Rd, Harlow CM18 6PN, United Kingdom",,51.7571569,0.111793,,ChIJAcFsMVuZ2EcRF3ltZKKxC6M,4.0,https://www.poplarkittenharlow.co.uk/,https://maps.google.com/?cid=11748679363953785111,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Epping
33e016bd-431e-4864-9127-284f62f44f90,The White Hart,"29 Cornwall Rd, Greater, London SE1 8TJ, United Kingdom",,51.5047705,-0.1106104,"Traditional pub in one small room with large wooden dining tables, tucked away on a back street.",ChIJAcRyp7AEdkgRrA4dWJL3_ro,4.3,https://www.thewhitehartwaterloo.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=13474479343054687916,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Waterloo East
d293da0b-4e0d-4e65-9020-ce68dc7f7823,The Dartmouth Castle,"26 Glenthorne Rd, London W6 0LS, United Kingdom",,51.4946271,-0.227296,Modern Mediterranean gastropub with a grand racing-green facade of columns and hanging baskets.,ChIJAcou8ckPdkgResg7Vg7lLkk,4.4,http://www.thedartmouthcastle.co.uk/,https://maps.google.com/?cid=5273404063436490874,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Hammersmith (Met.)
e807f5ef-d376-4358-a121-e775b20c80b5,The Black Horse,"Harrow Rd, Wembley, Greater London HA0 2QP, United Kingdom",,51.5605187,-0.3293289,"Pub like a country tavern in the suburbs with roaring fires, a variety of ales and home-cooked grub.",ChIJAdP84EsSdkgRI3P7NBT2Nfw,4.3,https://www.emberinns.co.uk/nationalsearch/london/the-black-horse-wembley?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=18173702437972177699,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Sudbury Hill Harrow
ba26e024-0452-40cb-98fa-d1898c2bb7a6,The Bridge,"204 Castelnau, London SW13 9DW, United Kingdom",,51.4860223,-0.2324193,"Modern European gastropub filled with pictures, books and board games, plus large beer garden.",ChIJAdlfArMPdkgR29JrMMPeqkA,4.4,http://www.thebridgeinbarnes.com/,https://maps.google.com/?cid=4659781694380561115,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Ravenscourt Park
3d7fa9c3-140c-4798-9a20-1ccb22a0713e,Waterend Barn - JD Wetherspoon,"St Peter's St, St Albans AL1 3LE, United Kingdom",,51.7527546,-0.337244,Classic pub grub and real ales in a sizable chain venue with exposed rafters and a large fireplace.,ChIJAeC9HCQ_dkgRn1noPLoCopI,4.1,https://www.jdwetherspoon.com/pubs/all-pubs/england/hertfordshire/waterend-barn-st-albans,https://maps.google.com/?cid=10566010674673637791,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Watford Junction
72b35cfb-8238-4a6f-83a0-2a995fb08a7b,Danson Stables,"51 Danson Rd, Bexleyheath DA6 8HL, United Kingdom",,51.457952,0.1176135,"Pub-restaurant in converted 18th-century stables with courtyard, serving menu of international food.",ChIJAefDjOuu2EcRqA8ZZXbIyqA,3.7,https://www.pubanddining.co.uk/danson-stables-bexleyheath?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=11586293402191859624,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Bexleyheath
3c3df3f4-5cd8-430d-83a1-b98d0b0ef8ed,McGoverns London,"147 Cricklewood Broadway, London NW2 3HY, United Kingdom",,51.5559616,-0.2145823,,ChIJAf6NnV8QdkgRx9uRd9vsJjY,3.4,,https://maps.google.com/?cid=3902066554511154119,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Cricklewood
1e450915-1bc7-416a-bd70-3f1919704111,Blacksmiths Arms,"Blacksmiths Arms, 56 St Peter's St, St Albans AL1 3HG, United Kingdom",,51.7546651,-0.3357146,"Real ales, comfort food and live music at weekends in stylish wood-panelled pub with verdant garden.",ChIJAfwgTSY_dkgRhhlOd0bNqAw,4.1,https://www.crafted-social.co.uk/blacksmiths-arms-st-albans?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=912204627075537286,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Watford Junction
